암호화된요양기호,요양기관명,요양종별,시도명,시군구명,도로명주소,표시과목명,개설일자
JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQxMyQyNjEyMjIjNDEjJDEjJDgjJDgz,아산웰마취통증의학과의원,의원,충청북도,청주시 서원구,"충청북도 청주시 서원구 청남로 2000, 1,2층 (분평동)",마취통증의학과,2025-02-21
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQyIyQ1IyQwMCQ0NjE0ODEjODEjJDEjJDYjJDgz,아산위드 정형외과의원,의원,경기도,김포시,"경기도 김포시 솔터로 22, 301동 242-249호 (구래동, 메트로타워 예미지)",정형외과,2022-04-13
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,아산위드의원,의원,경기도,김포시,"경기도 김포시 솔터로 22, 301동 239호, 240호, 241호 (구래동, 메트로타워 예미지)",일반의,2022-05-25
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzQxIyQyIyQ3IyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz,아산유내과의원,의원,서울특별시,광진구,"서울특별시 광진구 천호대로 556, 3층 (능동)",내과,2008-03-27
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQwMyQzNjE4MzIjODEjJDEjJDIjJDgz,아산유리의료재단 아산유리요양병원,요양병원,충청남도,아산시,충청남도 아산시 도고면 도고면로 179,해당사항없음,2013-08-26
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQzIyQxMyQyNjE4MzIjNzEjJDEjJDgjJDgz,아산유외과의원,의원,서울특별시,송파구,"서울특별시 송파구 올림픽로 509, J빌딩 201호 (풍납동, J 빌딩)",외과,2013-03-11
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDgjJDgz,아산유재활의학과의원 유한의원,의원,경기도,성남시 중원구,"경기도 성남시 중원구 양현로 409, 어반스퀘어 7층 701~706호 (여수동)",재활의학과,2020-11-23
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,아산유재활의학과의원 유한의원,한의원,경기도,성남시 중원구,"경기도 성남시 중원구 양현로 409, 어반스퀘어 701~706호 (여수동)",한방,2020-11-23
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5OSQyNjE4MzIjODEjJDEjJDIjJDgz,아산으뜸마디의원,의원,서울특별시,강북구,"서울특별시 강북구 삼양로 424, 정암빌딩 1층 (수유동)",일반의,2025-02-28
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ4MiQyNjE4MzIjODEjJDEjJDIjJDgz,아산이뮨플러스의원,의원,경기도,용인시 수지구,"경기도 용인시 수지구 성복2로 108-2, 웰스톤갤러리 2층 201호 (성복동)",일반의,2018-10-16
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz,아산이화산부인과의원,의원,서울특별시,강동구,"서울특별시 강동구 올림픽로 664, 4층 402호 (천호동, 대우 한강 베네시티)",산부인과,2022-07-01
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjEwMDIjNjEjJDEjJDQjJDgz,아산자성약국,약국,서울특별시,강동구,"서울특별시 강동구 올림픽로78길 60, 2층 2-221호 (천호동, 강동 밀레니얼 중흥S-클래스)",해당사항없음,2025-01-31
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz,아산장편한내과의원,의원,경기도,남양주시,"경기도 남양주시 진접읍 금강로 1524, 3, 4층",내과,2019-07-04
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ5MiQzNjE0ODEjODEjJDEjJDYjJDgz,아산재건정형외과의원,의원,경기도,양주시,"경기도 양주시 고읍남로 18, 가보프라자 3층 301,302호, 4층, 6층 601,602호, 7층 702호 (광사동)",정형외과,2021-01-26
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ4MiQzNjE0ODEjNjEjJDEjJDAjJDgz,아산전병삼정형외과의원,의원,서울특별시,강동구,"서울특별시 강동구 올림픽로 786, 4층 (암사동)",정형외과,2024-09-23
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNDEjJDEjJDQjJDgz,아산정진욱내과의원,의원,경기도,남양주시,"경기도 남양주시 오남읍 진건오남로 919, 3층",내과,2021-10-08
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMTkxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNjEjJDEjJDgjJDgz,아산정플란트치과의원,치과의원,충청남도,아산시,"충청남도 아산시 온천대로 1065, 무성빌딩 4층 401-403호 (득산동)",치과,2025-02-10
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ5MiQzNjE0ODEjNTEjJDEjJDIjJDgz,아산정형외과의원,의원,서울특별시,영등포구,"서울특별시 영등포구 도신로 120, 4,5층 (신길동)",정형외과,2009-04-23
